Unnamed: 0,topic,term,beta,ratio,label,decision
5439,253,bank-holding-company,0.001039151,229.9329899,Banks,keep
5440,253,deposit-insurance,0.000982289,284.958047,Banks,keep
5441,253,ls,0.000968073,64.38149203,Banks,drop
5442,253,jpmorgan-chase,0.000925427,44.69097228,Banks,drop
5443,253,bcci,0.000911212,242.6673706,Banks,drop
5444,253,geithner,0.000811703,107.7982671,Banks,drop
5445,253,citigroup-inc,0.000797488,36.05713681,Banks,keep
5446,253,continental-illinois,0.000797488,188.3708162,Banks,drop
5447,253,bank-holding,0.000783272,167.3695935,Banks,keep
5448,253,savings-loan-association,0.000740626,197.2382216,Banks,keep
5449,253,fslic,0.000712195,221.47713,Banks,drop
5450,253,nonperforming,0.000712195,213.2549266,Banks,drop
5451,253,insolvent,0.00069798,40.97743124,Banks,drop
5452,253,rtc,0.00069798,146.3450256,Banks,drop
5453,253,svb,0.00069798,208.9983413,Banks,drop
5454,253,examiners,0.000683764,34.9908326,Banks,drop
5455,253,j.p-morgan-chase,0.000683764,45.75723033,Banks,drop
5456,254,russia,0.039643224,437.408972,UkraineConflict,keep
5457,254,russian,0.034057607,281.2947024,UkraineConflict,keep
5458,254,ukraine,0.029982012,2291.125455,UkraineConflict,keep
5459,254,moscow,0.011158041,580.8428823,UkraineConflict,keep
5460,254,ukrainian,0.010835512,2885.636134,UkraineConflict,keep
5461,254,putin,0.009677339,2577.199854,UkraineConflict,keep
5462,254,nato,0.0089883,1988.841788,UkraineConflict,drop
5463,254,kyiv,0.003578607,1112.86876,UkraineConflict,keep
5464,254,russians,0.003563947,114.0848076,UkraineConflict,keep
5465,254,kremlin,0.003534626,941.3162927,UkraineConflict,keep
5466,254,zelensky,0.002918888,846.7576889,UkraineConflict,keep
5467,254,president-vladimir-putin,0.002742963,821.3346505,UkraineConflict,keep
5468,254,ukrainians,0.002244509,651.1230646,UkraineConflict,keep
5469,254,erdogan,0.001687414,398.5759524,UkraineConflict,drop
5470,254,vladimir-putin,0.001320903,283.0642223,UkraineConflict,keep
5471,254,eastern-ukraine,0.001306243,406.2130541,UkraineConflict,keep
5472,254,russian-forces,0.001291582,386.7428258,UkraineConflict,keep
5473,254,navalny,0.001276922,397.0949159,UkraineConflict,keep
5474,254,crimea,0.00118896,369.7405015,UkraineConflict,keep
5475,254,russia’s,0.001100997,329.6752125,UkraineConflict,keep
5476,254,volodymyr,0.001027695,298.1301556,UkraineConflict,keep
5477,254,tyler-hicks,0.000998374,289.6243024,UkraineConflict,drop
5478,254,separatists,0.000939733,250.2628551,UkraineConflict,keep
5479,254,russian-invasion,0.00086643,251.3479629,UkraineConflict,keep
5480,254,president-vladimir-v-putin,0.000807789,234.3362564,UkraineConflict,keep
5481,254,sergei,0.000778468,42.17007863,UkraineConflict,drop
5482,254,brendan-hoffman,0.000749147,199.5075179,UkraineConflict,drop
5483,254,gershkovich,0.000734487,219.9298022,UkraineConflict,drop
5484,254,counteroffensive,0.000617203,80.23394757,UkraineConflict,drop
5485,254,baltic,0.000587883,34.55958495,UkraineConflict,drop
5486,254,north-atlantic-treaty,0.000573222,35.40065141,UkraineConflict,drop
5487,254,odessa,0.00049992,33.58482944,UkraineConflict,drop
5542,258,trial,0.025216509,144.8554194,Criminal,keep
5543,258,prosecutors,0.018423474,863.0775402,Criminal,keep
5544,258,jury,0.01295493,575.3130896,Criminal,keep
5545,258,convicted,0.007576693,384.210471,Criminal,keep
5546,258,indictment,0.006553222,139.3062767,Criminal,keep
5547,258,testimony,0.006462916,62.69832814,Criminal,keep
5548,258,testified,0.006061555,149.0021002,Criminal,keep
5549,258,jurors,0.00585084,1751.936554,Criminal,keep
5550,258,guilty,0.005820738,36.31462672,Criminal,keep
5551,258,defendants,0.005620058,263.6241845,Criminal,keep
5552,258,prosecution,0.005329071,242.9606824,Criminal,keep
5553,258,pleaded-guilty,0.005268867,238.5784397,Criminal,keep
5554,258,defendant,0.004716995,479.3828708,Criminal,keep
5555,258,witnesses,0.004626689,44.02918293,Criminal,keep
5556,258,conspiracy,0.004476179,32.84126628,Criminal,keep
5557,258,sentenced,0.004466145,275.7774007,Criminal,keep
5558,258,verdict,0.004295566,76.68913952,Criminal,keep
5559,258,courtroom,0.004165124,194.8948909,Criminal,keep
5560,258,prosecutor,0.004114954,100.907012,Criminal,keep
5561,258,indicted,0.003512912,173.4012667,Criminal,keep
5562,258,plea,0.00343264,77.28131454,Criminal,drop
5563,258,testify,0.003181789,132.7131404,Criminal,keep
5564,258,grand-jury,0.00276036,183.5002483,Criminal,keep
5565,258,sentencing,0.002629918,559.7990351,Criminal,keep
5566,258,district-attorney,0.00250951,48.04968957,Criminal,keep
5567,258,pleaded,0.002188421,49.8538124,Criminal,keep
5568,258,felony,0.001766992,42.41499726,Criminal,keep
5569,258,federal-prosecutors,0.00173689,110.4997922,Criminal,keep
5570,258,attorney-office,0.001496073,78.70074377,Criminal,drop
5571,258,acquitted,0.001375665,64.58282295,Criminal,keep
5572,258,defense-lawyers,0.001335529,152.0249097,Criminal,keep
5573,258,juror,0.001295393,78.92716268,Criminal,keep
5574,258,racketeering,0.00121512,116.1508007,Criminal,keep
5575,258,found-guilty,0.001124814,60.83418172,Criminal,keep
5576,258,conspiring,0.001054576,55.09639993,Criminal,keep
5577,258,defense-attorneys,0.001024474,297.1957578,Criminal,keep
5578,258,indictments,0.00096427,51.32660313,Criminal,keep
5579,258,juries,0.0009141,74.49787005,Criminal,keep
5580,258,bribery,0.000904066,32.16152509,Criminal,keep
5581,258,plead-guilty,0.000873964,48.19125799,Criminal,keep
5582,258,prosecuting,0.000843862,36.82066835,Criminal,keep
5583,258,district-attorney-office,0.000833828,40.31597147,Criminal,keep
5584,258,guilty-plea,0.000793691,81.1866672,Criminal,drop
5585,258,extortion,0.000733487,32.25326738,Criminal,keep
5586,258,perjury,0.000733487,103.488214,Criminal,keep
5587,258,cross-examination,0.000673283,179.3039515,Criminal,keep
5588,258,prison-sentence,0.000643181,39.72869337,Criminal,keep
5589,258,bribe,0.000603045,37.34063679,Criminal,keep
5590,258,witness-stand,0.000603045,187.533828,Criminal,keep
5591,258,wire-fraud,0.000552875,115.3809017,Criminal,keep
5592,261,artist,0.014453813,89.31545551,Art,keep
5593,261,painting,0.009904563,281.345312,Art,keep
5594,261,paintings,0.008245881,553.4175157,Art,keep
5595,261,painted,0.004084626,36.96985148,Art,keep
5596,261,portrait,0.003434733,30.04347214,Art,keep
5597,261,sculpture,0.003104936,180.7785618,Art,keep
5598,261,drawings,0.003027337,77.04899173,Art,keep
5599,261,painter,0.002940038,80.67643194,Art,keep
5600,261,abstract,0.00275574,38.87396079,Art,keep
5601,261,photography,0.002610242,30.91659882,Art,keep
5602,261,portraits,0.002513243,113.2036964,Art,keep
5603,261,prints,0.002096147,83.89089464,Art,keep
5604,261,picasso,0.001649952,348.3729914,Art,keep
5605,261,canvas,0.001640252,46.62719184,Art,keep
5606,261,retrospective,0.001300756,48.38168779,Art,keep
5607,261,stella,0.001223157,34.75424718,Art,keep
5608,261,landscapes,0.001116458,42.21905837,Art,keep
5609,261,sculptor,0.001097058,60.19537807,Art,keep
5610,261,gogh,0.000854561,106.5655158,Art,keep
5611,261,matisse,0.000835161,178.9346447,Art,keep
5612,261,photographic,0.000825461,30.76416853,Art,keep
5613,261,calder,0.000815761,38.4319774,Art,keep
5614,261,abstraction,0.000776962,37.82953884,Art,keep
5615,261,painters,0.000709062,52.21835888,Art,keep
5616,261,canvases,0.000689663,200.0683085,Art,keep
5617,261,collage,0.000650863,30.00378207,Art,keep
5618,261,untitled,0.000641163,38.8008332,Art,drop
5619,261,warhol,0.000621763,165.5835562,Art,keep
5620,261,degas,0.000602363,180.3677005,Art,keep
5621,261,andy-warhol,0.000573264,59.02320799,Art,keep
5622,261,collages,0.000573264,166.3015053,Art,keep
5623,261,impressionist,0.000544164,113.1100553,Art,keep
5624,261,magritte,0.000515064,160.173809,Art,keep
5625,261,vermeer,0.000515064,113.9683477,Art,keep
5626,261,rothko,0.000476265,126.8354541,Art,keep
5627,261,geometric,0.000456865,40.04395922,Art,keep
5628,261,self-portrait,0.000456865,43.77556149,Art,keep
5629,261,louvre,0.000447165,34.04029695,Art,keep
5630,261,expressionist,0.000418065,92.50538205,Art,keep
5631,261,monet,0.000408366,40.96941098,Art,keep
5632,261,reproductions,0.000379266,34.50131429,Art,drop
5712,265,surgery,0.007897801,59.52267427,Disease,keep
5713,265,brain,0.006713878,44.20284035,Disease,keep
5714,265,symptoms,0.005886281,336.0235925,Disease,keep
5715,265,transplant,0.003690851,141.0121127,Disease,keep
5716,265,kidney,0.00313912,177.1562081,Disease,keep
5717,265,diagnosed,0.003035671,91.7152628,Disease,keep
5718,265,diagnosis,0.002897738,108.6444096,Disease,keep
5719,265,tissue,0.00285176,131.2145288,Disease,keep
5720,265,liver,0.002840266,190.3747408,Disease,keep
5721,265,blood-pressure,0.002794288,131.326547,Disease,keep
5722,265,syndrome,0.002541411,31.29933348,Disease,keep
5723,265,diseases,0.002483939,61.16151965,Disease,keep
5724,265,breast-cancer,0.002242557,58.22233449,Disease,keep
5725,265,organ,0.002127613,40.08547382,Disease,keep
5726,265,organs,0.002081636,96.04500941,Disease,keep
5727,265,heart-disease,0.001713815,61.53688715,Disease,keep
5728,265,heart-attack,0.001644848,45.23925265,Disease,keep
5729,265,disorders,0.00162186,43.5405532,Disease,keep
5730,265,lung,0.001564388,43.96811494,Disease,drop
5731,265,arthritis,0.001529904,87.0945213,Disease,keep
5732,265,radiation,0.001472432,65.36353398,Disease,drop
5733,265,cancers,0.001437949,339.6511559,Disease,keep
5734,265,asthma,0.001391972,36.23871966,Disease,keep
5735,265,illnesses,0.001368983,35.1153325,Disease,keep
5736,265,chemotherapy,0.001254039,193.5720512,Disease,keep
5737,265,parkinson,0.00123105,66.11146968,Disease,keep
5738,265,transplants,0.001219556,70.43969806,Disease,keep
5739,265,lungs,0.001185072,55.79016137,Disease,drop
5740,265,tumor,0.0011276,64.51533637,Disease,keep
5741,265,breast,0.001116106,35.00926244,Disease,drop
5742,265,cardiovascular,0.001116106,137.2816368,Disease,keep
5743,265,cardiac,0.001058634,64.52807782,Disease,keep
5744,265,artery,0.001035645,54.17707647,Disease,drop
5745,265,inflammation,0.001024151,39.52299201,Disease,keep
5746,265,neurological,0.001001162,35.54048852,Disease,keep
5747,265,arteries,0.000989668,58.08985879,Disease,drop
5748,265,hypertension,0.000955184,66.45043258,Disease,keep
5749,265,coronary,0.00094369,144.8935554,Disease,drop
5750,265,prostate-cancer,0.000909207,49.22457645,Disease,drop
5751,265,implants,0.000840241,137.2199714,Disease,drop
5752,265,kidneys,0.000840241,45.4864135,Disease,keep
5753,265,clots,0.000782769,173.2032554,Disease,keep
5754,265,allergies,0.000748285,35.26434358,Disease,drop
5755,265,angioplasty,0.000748285,232.7004262,Disease,drop
5756,265,scans,0.000748285,36.23483539,Disease,keep
5757,265,tumors,0.000736791,44.92888173,Disease,keep
5758,265,therapies,0.000702308,43.94260207,Disease,drop
5759,265,blood-vessels,0.000633341,168.6669464,Disease,keep
5760,265,cardiologist,0.000633341,32.2948738,Disease,drop
5761,265,cancer-patients,0.000621847,61.36066989,Disease,keep
5776,267,christmas,0.02995492,727.3973308,HolidaySeason,keep
5777,267,holiday,0.021227849,85.89490829,HolidaySeason,keep
5778,267,thanksgiving,0.009030011,258.7699646,HolidaySeason,keep
5779,267,gift,0.008909638,31.04713186,HolidaySeason,keep
5780,267,gifts,0.00838802,58.01962798,HolidaySeason,keep
5781,267,toy,0.00820746,137.1895095,HolidaySeason,drop
5782,267,toys,0.006421921,69.95940745,HolidaySeason,drop
5783,267,holidays,0.006120987,61.37167981,HolidaySeason,keep
5784,267,santa,0.004997502,151.2324024,HolidaySeason,keep
5785,267,candy,0.003894079,44.61661747,HolidaySeason,keep
5786,267,doll,0.002830781,54.47439776,HolidaySeason,drop
5787,267,holiday-season,0.002790657,168.6725881,HolidaySeason,keep
5788,267,halloween,0.002590034,66.5227971,HolidaySeason,drop
5789,267,barbie,0.002529848,148.3549637,HolidaySeason,drop
5790,267,dolls,0.002148665,72.62630232,HolidaySeason,drop
5791,267,mattel,0.001927981,400.8611495,HolidaySeason,drop
5792,267,cookies,0.001767483,36.13138667,HolidaySeason,keep
5793,267,claus,0.001586923,351.138504,HolidaySeason,keep
5794,267,hasbro,0.001466549,239.6876252,HolidaySeason,drop
5795,267,christmas-tree,0.0013863,66.00016248,HolidaySeason,keep
5796,267,poe,0.001265927,61.25006866,HolidaySeason,drop
5797,267,christmas-eve,0.00120574,66.28390538,HolidaySeason,keep
5798,267,pumpkin,0.001145554,62.09877626,HolidaySeason,drop
5799,267,nativity,0.00102518,216.7607158,HolidaySeason,drop
5800,267,toys-r,0.000924869,103.0071659,HolidaySeason,drop
5801,267,chocolates,0.000904807,59.07921098,HolidaySeason,drop
5802,267,decorations,0.000904807,33.10333683,HolidaySeason,keep
5803,267,girl-scouts,0.000563749,30.61294019,HolidaySeason,drop
5804,267,carols,0.000523624,115.8623888,HolidaySeason,keep
5805,267,elf,0.0004835,30.88611996,HolidaySeason,keep
5822,270,yankees,0.008899868,284.8016149,Baseball,keep
5823,270,mets,0.007998306,767.0639539,Baseball,keep
5824,270,nationals,0.005398319,54.92076106,Baseball,drop
5825,270,innings,0.005020244,1110.829903,Baseball,keep
5826,270,orioles,0.004316445,900.688607,Baseball,keep
5827,270,pitcher,0.003845306,157.4190534,Baseball,keep
5828,270,inning,0.003589379,794.222145,Baseball,keep
5829,270,pitching,0.003263653,87.02685364,Baseball,keep
5830,270,pitched,0.002839047,32.55092671,Baseball,keep
5831,270,home-runs,0.002199229,188.5042215,Baseball,keep
5832,270,starter,0.002123614,41.15522118,Baseball,keep
5833,270,red-sox,0.002094531,463.4571292,Baseball,keep
5834,270,major-league,0.002088715,139.6892233,Baseball,keep
5835,270,pitchers,0.002071265,120.634033,Baseball,keep
5836,270,pitches,0.002065449,50.78743524,Baseball,keep
5837,270,catcher,0.001954935,110.8131598,Baseball,keep
5838,270,homer,0.001890953,50.69293454,Baseball,keep
5839,270,shortstop,0.001664108,482.7511001,Baseball,drop
5840,270,strasburg,0.001588494,91.96364794,Baseball,keep
5841,270,bullpen,0.001512879,453.0062933,Baseball,keep
5842,270,fastball,0.001466346,314.15199,Baseball,keep
5843,270,phillies,0.00146053,323.1715777,Baseball,keep
5844,270,braves,0.001448897,308.1698558,Baseball,keep
5845,270,cubs,0.001448897,181.764587,Baseball,drop
5846,270,reliever,0.001437264,97.83932125,Baseball,keep
5847,270,dodgers,0.001413998,297.8548116,Baseball,drop
5848,270,homers,0.001361649,362.6246349,Baseball,keep
5849,270,royals,0.001350016,90.94318246,Baseball,drop
5850,270,rbi,0.001344199,402.4980945,Baseball,keep
5851,270,outfielder,0.001338383,90.8687174,Baseball,drop
5852,270,spring-training,0.00132675,118.1172755,Baseball,keep
5853,270,astros,0.001320933,351.7815232,Baseball,drop
5854,270,hitter,0.001245318,160.1420918,Baseball,keep
5855,270,batters,0.001227869,326.9972679,Baseball,keep
5856,270,hitters,0.001187153,74.05077729,Baseball,drop
5857,270,mound,0.001128988,39.23420861,Baseball,keep
5858,270,majors,0.001123171,32.57769333,Baseball,keep
5859,270,outs,0.001117355,81.22665922,Baseball,keep
5860,270,girardi,0.001047557,278.9777734,Baseball,drop
5861,270,marlins,0.00104174,219.0806692,Baseball,drop
5862,270,blue-jays,0.001035923,229.218869,Baseball,keep
5863,270,jeter,0.001006841,102.8448057,Baseball,keep
5864,270,white-sox,0.001001024,266.1748809,Baseball,keep
5865,270,right-hander,0.000995208,288.7057436,Baseball,keep
5866,270,batting,0.000977758,52.33996214,Baseball,keep
5867,270,two-run,0.000971942,302.2526708,Baseball,keep
5868,270,postseason,0.000942859,40.93563645,Baseball,keep
5869,270,homered,0.000937042,280.5817526,Baseball,keep
5870,270,third-baseman,0.00090796,241.8013905,Baseball,drop
5871,270,fielder,0.000902143,213.0909925,Baseball,drop
5954,276,kitchen,0.010173455,35.35918908,Home,keep
5955,276,furniture,0.007147557,83.8730792,Home,keep
5956,276,bedrooms,0.004224668,404.8442076,Home,keep
5957,276,living-room,0.004083031,57.43470153,Home,keep
5958,276,bathrooms,0.003439223,179.8898328,Home,keep
5959,276,bathroom,0.003284709,33.43476548,Home,keep
5960,276,dining-room,0.00274391,74.71551619,Home,keep
5961,276,fireplace,0.002512139,124.0140458,Home,keep
5962,276,renovated,0.002254616,107.2981867,Home,keep
5963,276,ceilings,0.001713817,45.5884032,Home,keep
5964,276,victorian,0.001391913,37.16698492,Home,drop
5965,276,furnishings,0.001314656,70.08384673,Home,keep
5966,276,baths,0.001276028,72.79117579,Home,drop
5967,276,cabinets,0.001211647,36.70949701,Home,keep
5968,276,fireplaces,0.001211647,351.493816,Home,keep
5969,276,antiques,0.001173018,31.91720461,Home,drop
5970,276,porch,0.001160142,30.53257037,Home,drop
5971,276,sofa,0.001082885,33.83411927,Home,drop
5972,276,two-story,0.001057133,64.85362258,Home,drop
5973,276,furnished,0.00103138,45.48368803,Home,keep
5974,276,tub,0.00103138,56.21981204,Home,keep
5975,276,three-bedroom,0.001018504,57.6120118,Home,drop
5976,276,swimming-pool,0.000979876,46.03414454,Home,drop
5977,276,amenities,0.000941247,45.50154657,Home,keep
5978,276,four-bedroom,0.000825362,43.16850401,Home,drop
5979,276,coldwell,0.000812486,106.5326135,Home,drop
5980,276,flooring,0.000812486,37.43049694,Home,keep
5981,276,tiles,0.00079961,38.06355226,Home,keep
5982,276,decorating,0.000786733,40.71623907,Home,keep
5983,276,ikea,0.000735229,52.96125743,Home,keep
5984,276,listing-agent,0.000722353,209.5515736,Home,drop
5985,276,duplex,0.000683724,37.03490456,Home,drop
5986,276,interior-designer,0.000683724,30.54257006,Home,keep
5987,276,wallpaper,0.000683724,33.08963895,Home,keep
5988,276,foyer,0.000670848,56.18544483,Home,keep
5989,276,closets,0.000657972,138.6769854,Home,keep
5990,276,five-bedroom,0.00063222,168.3681864,Home,drop
5991,276,hardwood,0.000619343,33.40205308,Home,keep
5992,276,staircase,0.000619343,37.63817374,Home,keep
5993,276,rugs,0.000606467,35.29283545,Home,drop
5994,276,sofas,0.000580715,34.48622659,Home,drop
5995,276,prewar,0.000554963,39.91304855,Home,drop
6021,280,climate,0.015662809,96.7885268,ClimateChange,keep
6022,280,climate-change,0.010109184,396.9943422,ClimateChange,keep
6023,280,emissions,0.009950509,2121.100195,ClimateChange,keep
6024,280,solar,0.008363759,454.8237692,ClimateChange,keep
6025,280,carbon,0.004761837,120.9835662,ClimateChange,keep
6026,280,global-warming,0.003984329,219.0964456,ClimateChange,keep
6027,280,pollution,0.003333762,42.07136328,ClimateChange,keep
6028,280,renewable-energy,0.002651459,706.1177079,ClimateChange,keep
6029,280,carbon-dioxide,0.002508652,536.0485561,ClimateChange,keep
6030,280,fossil-fuels,0.002302374,667.909451,ClimateChange,keep
6031,280,clean-energy,0.002223037,245.1967048,ClimateChange,keep
6032,280,power-plants,0.002143699,172.8030996,ClimateChange,keep
6033,280,clean-air,0.001873952,108.1151052,ClimateChange,keep
6034,280,warming,0.001715277,33.65124078,ClimateChange,keep
6035,280,recycling,0.001588337,32.05916487,ClimateChange,keep
6036,280,sustainability,0.001572469,69.37465655,ClimateChange,keep
6037,280,fossil-fuel,0.001540734,461.3471852,ClimateChange,keep
6038,280,solar-panels,0.001524867,156.720473,ClimateChange,keep
6039,280,fusion,0.001461397,31.84735021,ClimateChange,drop
6040,280,methane,0.001445529,341.4416005,ClimateChange,keep
6041,280,greenhouse-gases,0.001382059,368.0601577,ClimateChange,keep
6042,280,esg,0.001318589,291.7643542,ClimateChange,keep
6043,280,renewable,0.001318589,78.36089424,ClimateChange,keep
6044,280,carbon-emissions,0.001286854,385.3270517,ClimateChange,keep
6045,280,greenhouse-gas,0.001144047,304.6743671,ClimateChange,keep
6046,280,greenhouse-gas-emissions,0.001096444,328.3119516,ClimateChange,keep
6047,280,sulfur,0.001048842,103.9952866,ClimateChange,drop
6049,280,nitrogen,0.000906034,46.20740046,ClimateChange,drop
6050,280,hydropower,0.000858432,202.7660876,ClimateChange,keep
6051,280,coal-fired,0.000715624,190.5799439,ClimateChange,keep
6052,280,greenhouse,0.000620419,31.01964573,ClimateChange,keep
6053,280,gases,0.000541082,51.98055907,ClimateChange,keep
6054,280,emit,0.000525214,35.25339089,ClimateChange,keep
6055,282,investigation,0.031711692,117.1040516,Investigation,drop
6056,282,allegations,0.010021313,156.1722593,Investigation,keep
6057,282,investigators,0.008701603,118.3518803,Investigation,keep
6058,282,fbi,0.006778597,99.16785983,Investigation,keep
6059,282,investigations,0.006307272,117.7983632,Investigation,keep
6060,282,inquiry,0.005949065,112.0388946,Investigation,keep
6061,282,alleged,0.005807667,32.90897953,Investigation,drop
6062,282,probe,0.005572005,70.58439188,Investigation,keep
6063,282,f.b.i,0.003196527,180.3084948,Investigation,keep
6064,282,wrongdoing,0.003158821,151.8196091,Investigation,drop
6065,282,allegedly,0.002668642,43.80577229,Investigation,drop
6066,282,investigated,0.002178464,42.7345282,Investigation,keep
6067,282,federal-bureau,0.001594021,43.61250146,Investigation,keep
6068,282,misconduct,0.001452624,47.24541757,Investigation,keep
6069,282,criminal-charges,0.001443197,53.05280061,Investigation,keep
6070,282,affidavit,0.001386638,75.49903544,Investigation,keep
6071,282,improper,0.0013018,31.48519133,Investigation,drop
6072,282,criminal-investigation,0.001037858,224.2976289,Investigation,keep
6073,282,allegation,0.000905887,40.55489311,Investigation,keep
6074,282,laundering,0.000858754,37.61772738,Investigation,drop
6075,282,schneiderman,0.00073621,66.91388161,Investigation,drop
6076,282,bribes,0.000689077,38.15430344,Investigation,drop
6077,282,fbi-agents,0.000689077,45.85243234,Investigation,keep
6078,282,informant,0.000651371,62.84849461,Investigation,drop
6079,282,independent-counsel,0.000604239,127.7336605,Investigation,keep
6080,282,special-prosecutor,0.000594812,32.76955532,Investigation,keep
6081,282,criminal-complaint,0.000472268,32.35017471,Investigation,drop
6082,282,accusers,0.000274311,33.02338799,Investigation,drop
6115,285,theater,0.03431793,368.5437208,Broadway,keep
6116,285,broadway,0.014425777,359.3280368,Broadway,keep
6117,285,musical,0.010470612,208.1898066,Broadway,keep
6118,285,actors,0.006705802,79.17603169,Broadway,keep
6119,285,shakespeare,0.004622467,104.2255921,Broadway,keep
6120,285,productions,0.003300553,70.82414802,Broadway,keep
6121,285,playwright,0.003152499,233.0955082,Broadway,keep
6122,285,theatrical,0.002401652,48.36279857,Broadway,keep
6123,285,costumes,0.002211297,45.25742444,Broadway,keep
6124,285,onstage,0.002031517,63.12095814,Broadway,keep
6125,285,staging,0.001767134,30.96538127,Broadway,keep
6126,285,artistic-director,0.001693107,399.9206931,Broadway,keep
6127,285,musicals,0.001661381,442.4470726,Broadway,keep
6128,285,costume,0.001270094,32.80573342,Broadway,keep
6129,285,previews,0.001217218,62.67300343,Broadway,keep
6130,285,playwrights,0.001164341,310.079075,Broadway,keep
6131,285,troupe,0.001090314,44.31360216,Broadway,keep
6132,285,hamlet,0.001058588,39.37163448,Broadway,drop
6133,285,mamet,0.001005712,222.5339172,Broadway,keep
6134,285,telecharge.com,0.000952835,285.3106113,Broadway,drop
6135,285,sondheim,0.000899959,261.0743615,Broadway,keep
6136,285,brantley,0.000889383,191.5076699,Broadway,keep
6137,285,239-6200,0.000878808,234.037885,Broadway,drop
6138,285,isherwood,0.000857657,228.4052042,Broadway,drop
6139,285,krulwich,0.000847082,93.53576343,Broadway,drop
6140,285,cabaret,0.000794206,41.6543941,Broadway,keep
6141,285,hammerstein,0.00076248,203.0581409,Broadway,keep
6142,285,macbeth,0.000656727,34.68604386,Broadway,keep
6143,285,tony-award,0.000656727,190.5137232,Broadway,keep
6144,285,beckett,0.00060385,30.20490405,Broadway,drop
6145,285,neil-simon,0.000593275,131.2739512,Broadway,keep
6146,285,actresses,0.000508672,33.27635529,Broadway,keep
6147,285,folger,0.000508672,109.0470577,Broadway,keep
6148,285,rehearsals,0.000508672,68.97608751,Broadway,keep
6149,285,monologues,0.00044522,30.78196565,Broadway,keep
6225,293,yards,0.024943151,168.9723812,AmericanFootball,keep
6226,293,touchdown,0.009491318,2241.899244,AmericanFootball,keep
6227,293,touchdowns,0.005220773,1514.525002,AmericanFootball,keep
6228,293,kick,0.004928769,31.36774295,AmericanFootball,keep
6229,293,field-goal,0.003821591,902.6798521,AmericanFootball,keep
6230,293,interception,0.002787413,658.4016368,AmericanFootball,keep
6231,293,end-zone,0.002507577,667.7999787,AmericanFootball,keep
6232,293,touchdown-pass,0.002069572,600.3745114,AmericanFootball,keep
6233,293,punt,0.001923571,425.6286308,AmericanFootball,keep
6234,293,two-touchdowns,0.001899237,568.6948621,AmericanFootball,keep
6235,293,fumble,0.001497733,94.61165482,AmericanFootball,keep
6236,293,interceptions,0.001485566,350.8984716,AmericanFootball,keep
6237,293,intercepted,0.001230063,59.11874272,AmericanFootball,keep
6238,293,touchdown-passes,0.001193563,317.8611253,AmericanFootball,keep
6239,293,kickoff,0.001108395,44.72019333,AmericanFootball,keep
6240,293,field-goals,0.000950227,275.6569626,AmericanFootball,keep
6241,293,sat-vs,0.000779892,242.5293177,AmericanFootball,drop
6242,293,rushing-yards,0.000731225,218.9529866,AmericanFootball,keep
6243,293,sacked,0.000682557,66.9539795,AmericanFootball,keep
6244,293,kicker,0.000646057,31.90740935,AmericanFootball,keep
6245,293,yards-rushing,0.00063389,168.8130951,AmericanFootball,keep
6246,293,fumbled,0.00059739,43.38024966,AmericanFootball,keep
6247,293,hostetler,0.000560889,106.2929185,AmericanFootball,drop
6248,293,game-winning,0.000475722,50.95240202,AmericanFootball,keep
6249,293,two-point,0.000463555,98.78787434,AmericanFootball,keep
6250,293,14-0,0.000414888,97.99867226,AmericanFootball,drop
6251,293,tailback,0.000414888,124.2312287,AmericanFootball,drop
6252,293,career-high,0.000390554,81.23854529,AmericanFootball,drop
6253,293,fumbles,0.000390554,86.4179573,AmericanFootball,keep
6254,294,buyers,0.013499856,49.21370502,Auction,keep
6255,294,auction,0.010135406,40.48312434,Auction,keep
6256,294,buyer,0.009077232,58.09092532,Auction,keep
6257,294,sellers,0.006798088,60.59981474,Auction,drop
6258,294,seller,0.005658516,134.4137049,Auction,drop
6260,294,auctions,0.002483995,116.9400977,Auction,keep
6261,294,asking-price,0.001018831,54.57583688,Auction,keep
6262,294,purchase-price,0.000842469,34.10256789,Auction,drop
6263,294,potential-buyers,0.000788204,44.97857494,Auction,drop
6266,294,purchaser,0.000598275,40.38847302,Auction,keep
6267,294,auctioneer,0.000584709,52.83964198,Auction,keep
6268,295,suit,0.019447368,61.149972,Lawsuit,keep
6269,295,settlement,0.01777445,63.1714095,Lawsuit,keep
6270,295,lawsuit,0.017489699,342.4202833,Lawsuit,drop
6271,295,lawsuits,0.009231894,164.0795814,Lawsuit,keep
6272,295,complaint,0.007392871,73.01105631,Lawsuit,drop
6273,295,litigation,0.00706066,116.9044093,Lawsuit,keep
6274,295,sued,0.006823367,134.2943616,Lawsuit,drop
6275,295,plaintiffs,0.005767412,1212.031442,Lawsuit,keep
6276,295,damages,0.005589442,236.9258765,Lawsuit,keep
6277,295,antitrust,0.004509758,157.8151536,Lawsuit,drop
6278,295,ftc,0.004189412,308.4118662,Lawsuit,keep
6279,295,attorneys,0.003430074,66.00230791,Lawsuit,keep
6280,295,alleging,0.003204645,81.21277527,Lawsuit,drop
6281,295,district-court,0.002824976,160.1585487,Lawsuit,keep
6282,295,settlements,0.002540224,50.3722357,Lawsuit,keep
6283,295,arbitration,0.002243608,120.1448457,Lawsuit,drop
6284,295,alleges,0.00217242,105.004522,Lawsuit,keep
